id,category_id,views,likes,dislikes,comment_count
943,10,388443,15160,763,1240
944,27,496031,18985,228,6004
945,24,220365,5694,148,1288
946,24,885011,16396,1363,2956
947,15,43009,2017,15,167
948,24,119765,5741,50,615
949,24,261429,4470,62,454
950,10,37533,2150,87,357
951,10,360433,10988,427,5212
952,24,42087,1671,653,872
953,10,107173,3477,109,137
954,23,4949674,180201,7042,9687
955,24,198789,16735,144,2314
956,23,146013,8719,243,349
957,17,3317,19,0,2
958,2,1384436,39121,4882,3029
959,27,21855,281,17,0
960,24,2744125,151426,2373,20039
961,23,13676,1172,18,169
962,28,1224268,28632,1126,2595
963,17,1042282,6029,549,3187
964,28,413662,22359,133,3393
965,24,227345,2390,577,1958
966,25,33434,147,45,224
967,26,35487,1999,36,514
968,25,87065,281,128,173
969,26,265799,14179,384,1727
970,27,333944,17486,167,1424
971,26,3841,97,4,14
972,17,11032,58,4,5
973,2,136837,2504,39,505
974,24,2688797,19042,3059,2689
975,23,52416,5873,41,1664
976,10,59959,2256,23,96
977,10,72940,1353,102,145
978,23,434036,6464,334,348
979,25,100168,514,31,88
980,15,301738,8634,332,2027
981,25,112077,438,46,572
982,24,195143,5171,69,239
983,25,789594,10203,1561,3551
984,19,472936,2867,185,467
985,17,47760,132,77,41
986,23,371683,9600,750,1282
987,28,188957,7394,75,680
988,17,22302,83,75,63
989,1,49451,4666,92,447
990,1,292891,6725,386,598
991,24,324024,10288,274,1586
992,24,147851,5319,171,739
993,28,343273,4503,182,266
994,25,48130,271,10,71
995,10,26448434,911883,53873,127481
996,23,73984,3676,78,353
997,25,67471,40,15,29
998,26,35125,627,43,64
999,24,108297,232,184,0
1000,1,4707527,157931,2072,23205
1001,10,2959054,415035,6703,30393
1002,25,396346,11277,499,2140
1003,17,1188326,25951,1115,2263
1004,26,322818,14604,420,2014
1005,10,29943556,1388751,54751,79828
1006,24,21046,1308,62,206
1007,23,195386,2544,186,384
1008,10,1540436,125458,2469,9721
1009,24,11072585,119371,10400,20757
1010,23,101553,11324,118,2593
1011,22,148223,1453,799,743
1012,10,1905799,127150,1172,4255
1013,24,1612055,18320,1968,3563
1014,2,831968,3925,221,769
1015,10,286288,6590,326,453
1016,28,2280611,84882,2682,11245
1017,28,8533826,180591,4104,32468
1018,26,370302,12763,279,682
1019,17,194110,8542,248,472
1020,22,148145,7944,280,1192
1021,26,242240,5045,516,445
1022,23,240931,23549,304,1965
1023,10,1246742,89204,1963,7933
1024,10,2173621,74326,13817,19679
1025,10,6705901,471760,14126,50744
1026,1,4116378,13119,349,2394
1027,24,9856767,201286,7805,10718
1028,24,467983,41915,860,3679
1029,24,79541,430,141,132
1030,24,311937,9928,125,444
1031,28,998296,40745,613,3934
1032,27,288770,12220,687,1812
1033,26,926121,39732,700,5527
1034,10,580897,49373,589,2391
1035,1,9779219,283197,6202,13116
1036,27,1795369,115580,1081,8156
1037,24,365523,22347,212,1096
1038,26,166940,8124,289,679
1039,24,567182,5387,401,583
1040,25,100954,618,73,241
1041,24,679693,19264,1438,1048
1042,24,5514929,439189,4424,21011
1043,27,855475,23255,706,4011
1044,10,587048,35351,295,1236
1045,22,581091,7318,2514,1877
1046,24,52602,312,33,0
1047,15,414431,20345,215,694
1048,10,97375,3598,123,213
1049,10,6066643,976120,4272,82380
1050,24,128700,14662,140,1439
1051,23,38057,759,74,81
1052,10,610459,30692,448,1475
1053,10,42399,1095,49,35
1054,24,43202,540,25,67
1055,26,99495,2837,148,461
1056,24,78147,1591,217,197
1057,22,198335,12338,94,422
1058,24,374411,1959,820,1602
1059,28,343860,6546,404,732
1060,23,1329506,66170,608,66546
1061,10,1839303,109122,1522,4115
1062,10,126419,9064,106,448
1063,10,461828,25387,1066,4818
1064,10,233492,13899,467,1411
1065,26,825470,34831,861,1950
1066,20,925595,39452,766,5416
1067,10,538348,38894,622,2561
1068,10,433978,29936,522,1943
1069,24,50157,5561,31,422
1070,26,64813,3158,176,115
1071,28,429721,14372,926,2272
1072,24,361618,3239,77,133
1073,22,1524361,79021,1063,4659
1074,1,58760,4314,337,880
1075,24,673143,35844,722,1801
1076,23,800306,23559,3133,2977
1077,10,797596,157975,438,6758
1078,24,2259888,99803,1074,15766
1079,22,156892,5863,144,288
1080,24,987117,32742,1597,10123
1081,17,24423,395,5,122
1082,10,2758724,158996,4107,14663
1083,10,440942,13096,558,821
1084,22,2326348,64614,8599,9385
1085,28,616420,23599,1233,3431
1086,24,125328,6274,535,1080
1087,10,330225,27807,122,1226
1088,23,1315527,25054,8571,6564
1089,17,602977,18336,214,1299
1090,28,2056950,11386,5874,3500
1091,24,52886,1537,123,869
1092,23,1497824,38000,2200,1785
1093,10,594612,34666,527,1025
1094,28,862532,20024,907,6421
1095,24,444789,4130,159,469
1096,17,127525,1094,43,414
1097,24,3560412,102520,2008,7054
1098,20,68145,4410,115,541
1099,25,34293,400,86,381
1100,10,7108,587,5,57
1101,23,484287,7792,150,342
1102,26,2415668,162209,971,8678
1103,1,1940520,50156,2652,10413
1104,24,98092,4974,77,387
1105,24,3545,18,3,1
1106,27,135090,5554,342,931
1107,28,247839,4145,117,298
1108,23,2143149,99173,1129,5815
1109,24,149074,469,198,92
1110,26,74115,3793,35,94
1111,28,3716275,43697,45910,12489
1112,10,736587,42050,630,2466
1113,2,12212,4,1,3
1114,17,920,3,1,1
1115,25,3748,6,0,0
1116,23,84580,94,4,8
1117,27,88932,4625,49,300
1118,27,35082,1306,16,138
1119,22,383830,23234,211,1686
1120,24,732349,8729,182,455
1121,1,1455500,35048,524,3808
1122,24,63818,2080,91,543
1123,17,14527,89,5,36
1124,23,102941,6135,73,3930
1125,10,291272,11130,792,2593
1126,10,5258,433,1,30
1127,24,328302,21299,214,948
1128,17,33543,122,16,39
1129,10,3390,9,0,1
1130,24,41562,393,114,63
1131,24,2421,10,0,0
1132,24,55311,212,150,119
1133,17,20464,10,103,17
1134,25,38987,287,219,0
1135,26,357376,27314,573,2192
1136,1,15382,33,1,10
1137,22,4759,40,2,13
1138,23,1493983,166290,728,9262
1139,24,2043,4,0,0
1140,10,4843,387,13,27
1141,25,163436,690,343,539
1142,10,1357577,172690,1923,9445
1143,24,117379,6934,98,886
1144,1,612546,30139,527,1774
1145,26,26621,2922,85,505
1146,15,26473,2016,8,223
1147,22,75397,4573,41,479
1148,10,12984,1304,21,148
1149,10,39467,2032,23,134
1150,24,1000303,22849,1245,2914
1151,10,79057,2048,81,89
1152,15,44511,2086,39,377
1153,2,415473,6763,542,1817
1154,28,1002346,22250,2719,3116
1155,24,766661,16842,637,767
1156,27,804735,14588,2259,7459
1157,28,175608,7612,103,1001
1158,24,5893503,148741,11289,19616
1159,22,2524854,95587,7892,22038
1160,17,144514,170,26,101
1161,10,4756676,236846,4695,14088
1162,17,202092,11864,43,528
1163,17,140792,2018,70,292
1164,28,1616,16,1,1
1165,1,70382,4691,92,907
1166,27,380111,12095,128,643
1167,24,535337,10633,786,2505
1168,24,11849,5,0,0
1169,27,27997,366,22,0
1170,15,44810,2067,15,169
1171,10,426730,15763,782,1259
1172,24,124948,5933,50,640
1173,24,44856,1731,678,881
1174,24,897162,16551,1374,2966
1175,27,260902,13029,245,634
1176,27,522367,19504,238,6220
1177,24,107919,1440,90,154
1178,10,39720,2229,90,338
1179,10,403685,11598,443,5861
1180,24,207465,17136,152,2328
1181,23,5159241,184500,7173,9875
1182,23,147976,8826,244,351
1183,24,225280,5770,150,1312
1184,2,1579188,42376,5665,3543
1185,17,3491,19,0,2
1186,24,2819118,153395,2416,20573
1187,28,1251577,28951,1146,2606
1188,26,37376,2093,37,521
1189,25,33761,149,45,222
1190,28,429830,22885,141,3403
1191,17,784937,4553,290,1478
1192,24,230403,2413,581,2002
1193,25,87403,285,128,175
1194,27,338085,17626,167,1418
1195,10,69170,2462,24,101
1196,10,112866,3643,112,137
1197,26,3987,100,4,15
1198,17,11156,58,4,5
1199,25,111077,567,38,102
1200,1,9920833,262448,4684,35134
1201,1,165139,3496,471,557
1202,24,4575521,295650,5808,83065
1203,24,1675419,12798,1558,1625
1204,22,1174413,76342,698,7224
1205,17,226800,2167,123,1137
1206,24,1726301,21400,617,3152
1207,24,601839,6424,184,536
1208,23,18916,1425,28,180
1209,24,214150,4262,535,753
1210,10,19744,544,24,86
1211,10,5620985,550027,10436,35849
1212,25,703631,15716,849,2864
1213,23,325569,12404,1024,1437
1214,23,418595,4023,346,665
1215,26,541017,18581,692,2455
1216,17,1704485,30305,1461,2622
1217,24,1891954,86481,879,8941
1218,23,212132,15161,457,3444
1219,10,38646917,1600400,68558,91398
1220,22,66888,1098,427,313
1221,2,1992282,10103,629,1971
1222,10,1923973,138077,2830,10465
1223,26,42224,823,96,175
1224,17,291062,10211,445,635
1225,22,267395,2439,1423,1435
1226,15,446368,33965,512,4340
1227,24,12776633,130537,11553,24010
1228,26,458438,14738,361,806
1229,10,2797467,148524,1585,4662
1230,28,9421291,191296,4403,34456
1231,25,29041,191,24,177
1232,23,303310,26650,439,2134
1233,17,16431,151,27,54
1234,24,1743129,19277,2172,3881
1235,10,372390,7993,408,547
1236,28,2638137,91307,3043,12009
1237,24,602682,47008,1491,4520
1238,28,1923738,35159,843,5336
1239,26,327482,5917,690,500
1240,24,44805,1496,106,1098
1241,25,13910,108,22,70
1242,22,172546,8823,343,1287
1243,25,95900,604,64,537
1244,10,1647994,99765,2655,9056
1245,23,1577521,15755,694,1892
1246,10,2597587,83723,15686,21213
1247,25,17627,193,238,390
1248,10,8097332,505290,15357,55549
1249,24,112443,594,197,179
1250,1,4251667,14290,375,2600
1251,24,10663409,210255,8458,11227
1252,26,50934,1349,40,138
1253,25,126248,763,93,286
1254,24,366465,11098,152,472
1255,27,332872,13117,759,1882
1256,28,1101988,43550,674,3892
1257,23,63719,1046,115,117
1258,19,1126715,12919,1188,1248
1259,24,67147,395,53,0
1260,10,799867,57346,708,2922
1261,2,741859,8604,599,2847
1262,24,416327,24167,249,1150
1263,26,199206,9193,335,728
1264,26,989954,41261,734,5622
1265,1,10729515,300465,6613,13980
1266,27,1875686,118922,1122,8233
1267,24,614887,5594,448,597
1268,24,151602,15327,164,1493
1269,27,978535,25073,772,4344
1270,24,5889680,458893,4635,22510
1271,10,58233,1449,66,45
1272,24,720203,19850,1517,1073
1273,10,775185,40873,348,1360
1274,10,124901,3939,147,229
1275,10,786977,34409,518,1550
1276,22,619920,7604,2603,1969
1277,15,456234,21148,226,716
1278,10,6674015,1003201,4600,84010
1279,10,158953,9980,125,500
1280,24,51678,632,29,77
1281,10,507616,31774,571,2018
1282,10,300653,14228,123,768
1283,24,389849,2001,828,1628
1284,10,2329130,122211,1742,4400
1285,22,209701,12859,98,426
1286,23,1373834,67021,640,66879
1287,10,617423,40618,665,2667
1288,10,533644,26802,1126,4976
1289,24,98684,1714,235,244
1290,10,279611,14937,533,1371
1291,26,866709,35710,882,1952
1292,20,1091211,43213,820,5980
1293,26,70307,3339,188,121
1294,28,456680,14799,977,2317
1295,24,701536,36320,734,1813
1296,10,910217,167996,489,6990
1297,24,389506,3347,84,131
1298,24,4970,13,1,1
1299,24,53126,5757,33,435
1300,10,15353,1239,15,83
1301,10,17899,1508,29,160
1302,10,483212,26752,435,1358
1303,10,476488,34296,157,1410
1304,10,18525,1124,4,59
1305,24,1048329,34097,1692,10445
1306,1,61690,4483,377,957
1307,17,25945,403,5,123
1308,10,479061,13671,592,828
1309,28,645283,24187,1285,3494
1310,24,138548,6762,538,1151
1311,26,80851,9806,55,614
1312,10,3155840,167396,4394,15158
1313,10,680277,36188,576,1030
1314,10,9663,665,8,63
1315,22,1820,2,0,1
1316,22,169977,6152,150,315
1317,22,2377193,65290,8777,9354
1318,17,639095,19158,222,1308
1319,23,1336848,25355,8678,6521
1320,28,895210,20325,936,6444
1321,24,485303,4389,164,499
1322,28,2131855,11574,6079,3601
1323,20,70025,4500,115,544
1324,24,3658261,104137,2049,7122
1325,24,3699,19,3,1
1326,23,1549485,38632,2225,1806
1327,1,2031003,51470,2744,10669
1328,25,4078,10,0,0
1329,24,102271,5099,80,387
1330,28,267631,4384,123,312
1331,26,2521580,166527,1006,8880
1332,26,79915,4003,35,96
1333,23,2259733,102055,1159,5927
1334,27,139225,5699,350,956
1335,28,3762393,44018,46789,12592
1336,23,110590,104,5,10
1337,10,786437,43223,649,2504
1338,2,12953,5,2,4
1339,17,999,3,1,1
1340,22,412286,23916,220,1791
1341,24,152485,473,199,92
1342,27,92483,4731,50,302
1343,10,6383,227,17,35
1344,27,36905,1344,16,138
1345,10,3705,9,0,1
1346,24,65019,2104,94,543
1347,1,1501028,35634,537,3971
1348,24,352336,21982,223,1082
1349,23,109624,6349,76,4109
1350,24,766050,8985,186,475
1351,10,6044,462,2,31
1352,17,14609,89,5,36
1353,10,1447333,177927,1997,9725
1354,10,302837,11337,825,2660
1355,17,35451,125,16,40
1356,22,5218,42,2,13
1357,24,42451,399,114,63
1358,24,55910,213,150,118
1359,10,5839,427,14,28
1360,24,2665,11,0,0
1361,26,370461,27945,588,2235
1362,17,20541,10,103,16
1363,25,39799,290,222,0
1364,1,15476,34,1,10
1365,24,2087,4,0,0
1366,23,1533488,168268,738,9395
1367,25,166097,700,347,557
1368,15,29723,2083,8,227
1369,1,631000,30664,536,1806
1370,26,27408,2993,87,516
1371,10,90268,2215,91,94
1372,22,77763,4640,42,483
1373,24,1014163,23095,1256,2919
1374,24,6109402,151250,11508,19820
1375,10,42658,2120,25,136
1376,17,149257,178,26,102
1377,2,451675,7014,579,1833
1378,24,874883,18686,711,844
1379,28,1038365,22594,2798,3142
1380,27,877102,15480,2421,7843
1381,28,179948,7725,105,1007
1382,24,122054,7081,103,893
1383,22,2564903,96321,7972,22149
1384,17,215541,12465,46,537
1385,10,5468928,247884,5025,14903
1386,15,48037,2167,44,401
1387,17,141492,2025,70,292
1388,23,152001,9020,244,360
1389,28,2358,17,1,1
1390,24,547362,10776,797,2486
1391,1,71707,4739,93,913
1392,23,5315471,187303,7278,9990
1393,10,441712,12162,482,6058
1394,2,1694708,43997,6027,3608
1395,24,11887,5,0,0
1396,15,46025,2106,17,167
1397,10,459969,16399,822,1226
1398,27,538546,19822,245,6479
1399,24,913268,16729,1386,2988
1400,10,1136686,12260,3978,6087
1401,1,1145941,15400,3484,3313
1402,17,578128,5704,225,777
1403,23,771035,84031,474,5081
1404,23,327936,11643,584,1305
1405,10,1257634,6971,1342,1230
1406,23,353570,20145,488,977
1407,23,582747,26750,663,1604
1408,24,339761,7031,1031,1136
1409,17,1056136,8709,509,4358
1410,10,301265,21174,270,1279
1411,25,60509,843,29,201
1412,1,14476491,332269,6789,42047
1413,25,108339,663,427,801
1414,26,123251,3601,149,400
1415,27,372127,17272,106,922
1416,23,638074,32479,772,1865
1417,27,128287,5310,490,1624
1418,25,455289,14025,441,2340
1419,24,451973,16364,82,1324
1420,10,54002,1175,29,89
1421,10,172146,2840,254,498
1422,24,29254,114,156,138
1423,24,2364742,49833,2782,5252
1424,1,1609627,22942,1590,2314
1425,27,251683,20617,137,2526
1426,24,5617078,328517,7469,92222
1427,10,43667,2408,66,273
1428,24,169239,5912,113,742
1429,22,1967661,107403,1159,9359
1430,10,1587706,88437,1367,7907
1431,22,90054,3587,124,237
1432,26,430457,20658,434,2041
1433,26,32639,2190,38,201
1434,24,1326266,12282,426,1390
1435,1,15058,0,0,0
1436,24,2206768,24283,756,3619
1437,24,33620,748,21,125
1438,22,21194,413,14,69
1439,19,224651,10504,300,1586
1440,26,999867,78088,690,12551
1441,25,70098,513,53,478
1442,26,118227,3598,165,362
1443,10,78979,4167,213,514
1444,25,21426,162,26,137
1445,10,60079,859,22,59
1446,24,119497,336,99,72
1447,24,100504,3058,448,3426
1448,10,7388662,607099,11887,37571
1449,10,144177,10237,60,799
1450,22,129902,6801,53,323
1451,25,24248,256,352,600
1452,24,191764,1755,195,788
1453,22,79519,1190,513,0
1454,26,82596,1112,193,320
1455,25,16456,299,44,40
1456,23,532620,4474,389,724
1457,26,134020,6111,209,331
1458,17,29769,192,40,93
1459,26,605083,19737,756,2649
1460,17,1927025,31492,1550,2680
1461,23,240895,16218,540,3614
1462,22,294255,2596,1543,1547
1463,25,111349,662,72,611
1464,28,9454,267,36,43
1465,26,26230,962,37,102
1466,10,47078714,1763393,78228,101453
1467,24,2034428,90347,954,9266
1468,2,2823869,14873,902,2625
1469,17,321451,10630,507,504
1470,15,500570,36032,576,4599
1471,10,2152085,144916,3012,10783
1472,26,78860,3449,172,508
1473,26,491468,15484,378,848
1474,10,3460999,161691,1779,5019
1475,24,13987067,137904,12199,25189
1476,28,9964832,196513,4589,33718
1477,28,105115,5923,37,477
1478,10,424109,8718,441,472
1479,24,1864545,20105,2247,4107
1480,24,682291,48750,1635,3280
1481,28,2810983,93993,3186,12318
1482,23,324167,27641,472,2241
1483,26,349260,6132,728,512
1484,28,2043102,36153,878,5527
1485,22,180713,9225,352,1180
1486,10,1963898,106397,2898,9613
1487,10,698200,82215,311,3813
1488,10,9294823,530259,16331,57820
1489,10,2943211,90727,17000,21891
1490,17,2197,0,2,0
1491,24,128475,619,209,168
1492,23,1675392,16239,746,1946
1493,23,108294,326,6,17
1494,19,1612283,15930,1567,1515
1495,27,345819,13456,779,1932
1496,1,4328193,14934,390,2670
1497,24,391853,11765,158,523
1498,24,11217517,216489,8821,11975
1499,23,83832,1185,123,137
1500,15,71637,6306,16,626
1501,28,1137271,44392,682,3949
1502,10,1000754,63603,810,2884
1503,24,80663,443,56,0
1504,27,1021443,25927,805,4476
1505,24,165353,15688,172,1554
1506,2,789872,8909,633,2917
1507,10,65746,1570,72,49
1508,24,442977,25056,255,1160
1509,26,1043202,42380,768,5825
1510,24,654025,5741,452,569
1511,27,1928537,120993,1142,8370
1512,10,946431,45383,406,1420
1513,10,145895,4236,161,242
1514,24,6197393,476724,4853,23008
1515,10,188824,10698,145,535
1516,10,933039,37171,578,1706
1517,25,129828,777,94,293
1518,1,11362593,311331,6888,13985
1519,10,355788,15504,149,872
1520,15,482648,21635,234,730
1521,22,655350,7846,2634,2010
1522,10,7098772,1021297,4766,85460
1523,10,831425,64705,1480,2825
1524,24,61359,716,31,81
1525,10,666698,41693,697,2692
1526,28,56759,3023,55,332
1527,24,397918,2031,832,1611
1528,10,566430,33136,608,2093
1529,22,219662,13280,100,434
1530,10,2811422,133911,1966,4617
1531,10,605186,28180,1241,5162
1532,24,115219,1835,244,261
1533,1,65758,4691,418,1033
1534,23,1401048,67572,648,67166
1535,10,324083,15832,595,1465
1536,10,977204,172081,516,7421
1537,26,74094,3467,191,123
1538,24,346110,11014,239,1071
1539,10,138563,7125,83,725
1540,26,889168,36219,895,1967
1541,28,468840,14974,1009,2361
1542,10,18642,1343,18,88
1543,10,552011,28626,482,1405
1544,24,407642,3394,91,130
1545,20,1182553,45119,850,6332
1546,10,632967,40078,189,1511
1547,24,5224,13,1,1
1548,24,55241,5892,33,441
1549,26,102733,11201,63,729
1550,10,21439,1605,30,163
1551,17,27757,409,5,131
1552,10,24160,1418,8,62
1553,10,507987,14112,626,847
1554,28,663450,24553,1310,3536
1555,24,146752,6988,543,1167
1556,10,756414,37367,625,1042
1557,10,3489592,172746,4601,15460
1558,24,1088828,34989,1773,10715
1559,24,721459,36683,740,1815
1560,10,12036,752,9,63
1561,17,665452,19849,227,1372
1562,22,2382,3,0,1
1563,22,2410620,65722,8897,9417
1564,23,1353044,25592,8782,6600
1565,28,914173,20515,946,6490
1566,20,71610,4571,119,545
1567,28,2193283,11729,6199,3655
1568,28,3798127,44277,47469,12654
1569,24,7978,219,2,12
1570,24,3729425,105253,2077,7210
1571,23,1581796,39141,2248,1813
1572,1,2098612,52336,2839,10848
1573,22,438025,24398,225,1845
1574,2,13659,7,2,5
1575,28,278899,4513,126,314
1576,24,105270,5186,83,387
1577,26,2597902,169725,1034,9046
1578,25,4351,10,0,0
1579,26,83038,4116,35,103
1580,23,2408682,105248,1205,5987
1581,27,141741,5761,352,961
1582,10,822101,43999,660,2547
1583,17,1032,3,1,1
1584,24,371401,22490,230,1137
1585,27,95520,4816,51,313
1586,24,153341,477,200,92
1587,10,7840,253,17,36
1588,27,38775,1373,16,140
1589,10,3896,9,0,1
1590,1,1531538,36000,546,4115
1591,24,66021,2136,94,542
1592,24,792184,9174,189,486
1593,10,6553,477,2,32
1594,10,1508950,181682,2062,9854
1595,17,14657,89,5,36
1596,23,114923,6490,78,4216
1597,1,643737,31028,536,1827
1598,17,36414,125,16,40
1599,22,5963,47,2,13
1600,24,5670852,262497,3453,16321
1601,10,2484089,150565,3873,10683
1602,24,852717,27913,584,2494
1603,25,212414,846,266,1029
1604,26,183935,7939,113,1001
1605,17,680569,13802,458,1351
1606,25,570641,6745,169,1225
1607,22,114917,8946,112,677
1608,27,160530,9556,184,840
1609,22,290800,20545,282,3714
1610,28,850117,36674,783,4596
1611,24,1002131,16443,598,811
1612,26,240166,7490,131,735
1613,24,59462,3962,26,246
1614,24,734594,40170,397,2182
1615,10,1819783,17552,6131,7955
1616,23,1716171,144873,1039,8033
1617,17,1053325,9973,499,1514
1618,23,308230,21947,397,876
1619,27,355773,18468,1078,3743
1620,1,1627849,20223,4632,4416
1621,23,522256,14312,1062,1553
1622,22,76859,4895,164,718
1623,23,907902,37539,1589,1603
