,category_id,views,likes,dislikes,comment_count,publish_time
436,17,845763,17929,502,2325,2017-11-15T02:26:15.000Z
437,24,42769,175,117,100,2017-11-14T22:34:14.000Z
438,27,177648,6932,786,697,2017-11-14T22:00:01.000Z
439,10,225337,9576,587,2282,2017-11-14T23:06:27.000Z
440,26,17901,2325,50,429,2017-11-15T15:17:28.000Z
441,26,290124,23472,483,2308,2017-11-14T21:03:47.000Z
442,17,15232,84,11,20,2017-11-15T16:33:51.000Z
443,23,1291560,152975,650,8490,2017-11-14T21:00:47.000Z
444,24,28895,309,81,76,2017-11-15T03:11:17.000Z
445,1,520049,28187,452,1607,2017-11-13T20:47:49.000Z
446,17,10838,7,42,10,2017-11-15T17:29:26.000Z
447,17,281868,1546,245,885,2017-11-14T16:28:34.000Z
448,22,2325233,91111,7543,21450,2017-11-13T17:13:01.000Z
449,26,196434,6305,88,762,2017-11-14T16:00:01.000Z
450,24,936075,21642,1202,2877,2017-11-13T20:00:01.000Z
451,22,52607,3835,32,351,2017-11-15T07:25:03.000Z
452,24,91701,5930,70,743,2017-11-14T19:48:51.000Z
453,1,17129,455,18,101,2017-11-15T13:32:00.000Z
454,24,5086221,137819,10468,18395,2017-11-13T07:30:00.000Z
455,28,860406,20489,2507,3083,2017-11-13T19:07:23.000Z
456,17,2394,19,0,2,2017-11-09T02:36:09.000Z
457,28,153583,6989,92,845,2017-11-14T14:00:02.000Z
458,27,587752,11891,1777,6920,2017-11-13T17:11:30.000Z
459,17,128892,1935,68,288,2017-11-15T01:10:19.000Z
460,17,98396,93,19,46,2017-11-14T04:42:58.000Z
461,24,90641,2349,409,1246,2017-11-15T07:51:20.000Z
462,1,62185,4369,82,867,2017-11-14T08:00:42.000Z
463,15,30576,1741,27,283,2017-11-14T15:00:41.000Z
464,10,33887,1350,41,69,2017-11-15T08:00:01.000Z
465,17,12494,252,3,91,2017-11-15T05:14:50.000Z
466,27,338317,11251,120,680,2017-11-13T16:00:07.000Z
467,27,232532,11933,231,607,2017-11-13T15:30:01.000Z
468,24,100472,5140,40,560,2017-11-14T16:29:00.000Z
469,10,2814427,194199,3757,12409,2017-11-13T17:00:00.000Z
470,24,414929,8895,636,2594,2017-11-13T18:49:30.000Z
471,24,827546,15887,1299,3460,2017-11-13T11:00:04.000Z
472,27,440163,17988,211,5752,2017-11-13T14:00:03.000Z
473,23,141129,8451,239,349,2017-11-13T14:44:24.000Z
474,24,34221,1445,593,903,2017-11-14T16:45:24.000Z
475,23,4576001,172379,6952,9440,2017-11-12T19:05:24.000Z
476,10,282854,12958,664,1060,2017-11-13T15:31:44.000Z
477,24,30341,730,22,34,2017-11-14T13:00:16.000Z
478,24,207712,5447,143,1191,2017-11-13T13:00:10.000Z
479,17,135459,9381,29,403,2017-11-14T16:00:04.000Z
480,24,214305,4064,56,430,2017-11-14T03:47:01.000Z
481,15,31910,1699,13,142,2017-11-15T10:00:02.000Z
482,10,265822,9045,346,4701,2017-11-13T17:00:04.000Z
483,27,11769,127,13,0,2017-11-14T17:37:20.000Z
484,24,2584165,147110,2305,19313,2017-11-12T18:01:41.000Z
485,24,175760,15482,138,2164,2017-11-14T20:28:53.000Z
486,24,220189,2338,565,1922,2017-11-13T03:00:00.000Z
487,10,157522,8012,85,286,2017-11-13T20:11:43.000Z
488,10,84091,2892,95,122,2017-11-13T15:01:18.000Z
489,19,1037561,716,117,223,2017-11-13T09:21:27.000Z
490,24,174568,4934,65,208,2017-11-13T13:00:06.000Z
491,17,10457,54,4,2,2017-11-14T15:20:12.000Z
492,24,212992,7049,209,365,2017-11-14T13:00:16.000Z
493,26,31076,1814,36,523,2017-11-14T14:01:36.000Z
494,28,1154280,27632,1096,2547,2017-11-12T21:50:37.000Z
495,17,984836,5855,530,3171,2017-11-13T00:51:15.000Z
496,2,549044,16946,2438,1626,2017-11-13T01:43:12.000Z
497,23,46545,5320,37,1596,2017-11-14T17:27:46.000Z
498,25,32347,145,44,245,2017-11-13T15:44:35.000Z
499,27,319797,17086,164,1356,2017-11-13T16:00:03.000Z
500,10,62620,1170,92,131,2017-11-14T16:10:38.000Z
501,28,372775,21214,119,3433,2017-11-13T15:30:17.000Z
502,24,2567518,18425,2950,2776,2017-11-12T05:37:17.000Z
503,2,120697,2376,38,492,2017-11-13T15:00:05.000Z
504,15,289923,8480,321,2011,2017-11-12T18:30:01.000Z
505,24,209442,19069,289,836,2017-11-14T17:00:12.000Z
506,17,44320,130,77,42,2017-11-13T02:15:30.000Z
507,25,727427,9459,1446,3292,2017-11-12T14:00:00.000Z
508,17,99999,143,12,32,2010-01-14T15:56:31.000Z
509,25,85742,278,128,174,2017-11-13T15:42:28.000Z
510,24,20529,318,11,41,2017-11-13T17:00:26.000Z
511,26,237111,2323,786,636,2017-11-12T16:00:01.000Z
512,25,104295,423,45,551,2017-11-13T15:03:21.000Z
513,23,409445,6345,331,299,2017-11-12T00:01:11.000Z
514,23,365006,9431,741,1278,2017-11-12T17:00:05.000Z
515,28,174023,7010,72,632,2017-11-13T12:13:36.000Z
516,10,37575,1679,21,82,2017-11-14T16:23:31.000Z
517,26,248499,13613,359,1870,2017-11-13T16:00:03.000Z
518,28,327935,4345,175,261,2017-11-12T15:00:01.000Z
519,25,59466,39,14,34,2017-11-13T09:09:53.000Z
520,19,403564,2581,159,477,2017-11-12T05:55:42.000Z
521,1,264129,6161,356,579,2017-11-12T16:46:33.000Z
522,25,36859,23,10,135,2017-11-12T15:24:29.000Z
523,17,22101,83,74,61,2017-11-13T15:11:00.000Z
524,24,133296,5012,159,737,2017-11-12T23:41:37.000Z
525,24,297046,9905,266,1551,2017-11-12T14:00:04.000Z
526,10,28147,1801,48,263,2017-11-14T16:30:00.000Z
527,1,46308,4511,91,442,2017-11-13T17:26:03.000Z
528,26,33513,607,42,70,2017-11-13T15:00:03.000Z
529,24,102878,225,182,0,2017-11-06T17:52:50.000Z
530,22,136066,4355,158,318,2017-11-12T17:00:02.000Z
531,2,100120,154,15,48,2017-11-13T00:46:11.000Z
532,17,42472,303,32,36,2017-11-13T05:53:49.000Z
533,23,863232,46439,1828,3708,2017-11-12T23:41:48.000Z
534,10,22702386,869304,50018,123227,2017-11-10T17:00:03.000Z
535,17,6904,18,58,53,2017-11-13T18:41:18.000Z
536,25,1338,4,0,0,2017-11-08T19:23:52.000Z
537,1,58604,828,253,305,2011-05-29T17:03:12.000Z
538,22,121979,2901,210,595,2017-04-21T06:47:32.000Z
539,24,215222,4720,55,264,2017-11-11T17:00:03.000Z
540,26,1826373,37692,2026,2759,2017-11-12T00:45:54.000Z
541,19,1118,6,0,2,2017-10-21T15:12:53.000Z
542,25,251684,769,95,748,2017-11-12T13:13:33.000Z
543,10,6355501,424406,6451,28735,2017-11-12T05:01:00.000Z
544,10,381688,16467,18775,8352,2017-11-11T16:00:01.000Z
545,25,6743,11,35,16,2017-11-13T16:14:00.000Z
546,17,687,10,2,5,2017-11-13T20:41:45.000Z
547,17,190543,6369,137,518,2017-11-11T20:00:02.000Z
548,24,2083918,106243,1461,12707,2017-11-11T19:03:43.000Z
549,22,350422,4735,1839,744,2017-11-11T15:00:03.000Z
550,24,8088,280,4,145,2017-11-13T19:30:03.000Z
551,24,3839,48,3,25,2017-11-13T20:51:31.000Z
552,24,2328148,48904,3008,8459,2017-11-10T23:05:25.000Z
553,25,10309,254,7,19,2017-11-12T15:05:55.000Z
554,10,15432746,233172,19513,12709,2017-11-10T15:00:00.000Z
555,22,92327,182,45,0,2017-11-11T01:03:01.000Z
556,28,9036,427,14,79,2017-11-13T15:00:03.000Z
557,22,216234,7715,230,470,2017-11-11T18:08:04.000Z
558,1,5119,20,1,3,2017-10-25T23:47:00.000Z
559,10,4435991,139054,4059,6887,2017-11-10T05:00:01.000Z
560,17,1249702,1988,299,1554,2017-11-10T19:53:11.000Z
561,28,300601,10497,382,991,2017-11-11T15:38:32.000Z
562,24,616371,8926,461,1026,2017-11-10T19:00:00.000Z
563,22,3031863,121285,1186,6852,2017-11-11T01:19:33.000Z
564,25,10542,77,22,65,2017-11-12T20:26:46.000Z
565,23,3790933,127412,8857,5449,2017-11-10T18:30:01.000Z
566,28,1167646,2691,916,1122,2017-11-10T07:28:14.000Z
567,24,849499,27121,2042,5181,2017-11-10T15:07:13.000Z
568,10,2398093,48511,2221,1843,2017-11-10T14:40:48.000Z
569,26,7727696,59673,11124,7350,2017-11-10T07:38:29.000Z
570,10,383308,20371,627,1732,2017-11-10T17:00:05.000Z
571,28,5366,19,0,2,2017-11-13T08:38:48.000Z
572,24,272466,2586,5609,2323,2017-11-10T12:59:55.000Z
573,10,58135,519,69,65,2017-11-09T22:23:51.000Z
574,10,43449654,1788960,24548,93428,2017-11-09T11:04:14.000Z
575,26,525210,24412,1259,1847,2017-11-11T02:42:23.000Z
576,26,390261,9474,3091,3207,2017-11-10T20:40:44.000Z
577,26,122772,3912,298,403,2017-11-11T05:23:36.000Z
578,15,46260,2286,35,17,2017-11-12T00:18:43.000Z
579,22,243412,7782,104,340,2017-11-11T00:30:16.000Z
580,28,465893,111,14,59,2017-11-09T15:20:54.000Z
581,1,59168,2412,193,274,2017-11-11T03:56:10.000Z
582,24,82713,3124,151,250,2017-11-10T23:00:01.000Z
583,24,1233722,115781,1615,9706,2017-11-10T17:00:51.000Z
584,27,71089,460,27,20,2017-11-12T02:39:01.000Z
585,24,127404,3869,56,111,2017-11-10T17:01:04.000Z
586,15,339256,17267,85,948,2017-11-10T18:02:04.000Z
587,10,226659,9725,400,1027,2017-11-10T15:43:00.000Z
588,10,241314,15071,186,1011,2017-11-10T18:03:54.000Z
589,24,2624056,75930,1949,3555,2017-11-10T02:32:15.000Z
590,10,1354030,57838,512,1257,2017-11-10T14:40:32.000Z
591,24,45236,1581,110,911,2017-11-11T17:55:27.000Z
592,23,172587,379,49,199,2017-10-17T20:01:44.000Z
593,1,2122489,20085,1104,1321,2017-11-09T17:11:32.000Z
594,26,2291077,102726,12794,11941,2017-11-09T18:36:48.000Z
595,10,935744,37129,622,2673,2017-11-11T15:11:18.000Z
596,10,1262652,28119,1047,1113,2017-11-09T22:26:10.000Z
597,22,49915,386,11,24,2017-11-10T17:57:59.000Z
598,10,505794,55628,192,3033,2017-11-10T17:00:05.000Z
599,23,3680540,216119,3570,20544,2017-11-09T22:21:13.000Z
600,28,1603415,65594,700,12169,2017-11-16T21:12:25.000Z
601,24,2585193,40775,3498,8834,2017-11-16T21:15:08.000Z
602,24,4722974,119107,3782,6651,2017-11-16T06:44:16.000Z
603,1,6659676,223821,4515,11792,2017-11-15T14:01:03.000Z
604,10,804363,39816,6304,10586,2017-11-16T15:00:07.000Z
605,1,2336528,6729,167,1286,2017-11-16T14:00:21.000Z
606,26,501670,28309,422,4084,2017-11-16T16:00:05.000Z
607,24,334497,12594,622,588,2017-11-16T17:00:54.000Z
608,10,499946,135292,3528,12094,2017-11-17T05:00:01.000Z
609,27,1164713,88541,742,6750,2017-11-16T15:01:58.000Z
610,24,2935330,281095,2679,16009,2017-11-16T13:00:50.000Z
611,22,397983,5666,1682,1306,2017-11-16T07:00:04.000Z
612,10,3483755,789750,2840,72376,2017-11-16T15:00:05.000Z
613,25,505886,23207,5375,7030,2017-11-16T12:55:39.000Z
614,15,178977,14355,87,429,2017-11-16T15:03:23.000Z
615,24,406769,6593,397,1253,2017-11-16T08:35:00.000Z
616,28,1117997,50946,760,5525,2017-11-16T17:36:14.000Z
617,23,1117510,61075,463,64506,2017-11-15T20:00:02.000Z
618,26,677167,31301,747,1690,2017-11-15T14:52:38.000Z
619,20,463992,25840,509,3708,2017-11-15T20:00:00.000Z
620,24,228846,1326,501,1166,2017-11-15T21:24:22.000Z
621,22,1276326,70960,811,4293,2017-11-15T23:46:57.000Z
622,24,340348,5474,372,653,2017-11-16T14:00:04.000Z
623,23,1035804,18816,737,1133,2017-11-16T05:13:33.000Z
624,28,270859,11492,576,1715,2017-11-16T14:01:40.000Z
625,28,218153,5155,308,655,2017-11-16T13:00:03.000Z
626,10,177348,18022,507,3143,2017-11-16T11:01:00.000Z
627,23,655161,21013,2563,2671,2017-11-15T18:30:00.000Z
628,22,2128788,61484,7800,9079,2017-11-14T21:00:02.000Z
629,24,1693011,84669,810,14183,2017-11-15T23:08:18.000Z
630,24,816696,29135,1267,8648,2017-11-15T09:43:32.000Z
631,23,1223069,23939,8061,6518,2017-11-14T16:43:11.000Z
632,25,5938,108,3,21,2017-11-17T04:20:40.000Z
633,24,531746,32749,642,1731,2017-11-15T20:11:41.000Z
634,22,76491,3849,95,217,2017-11-16T15:23:10.000Z
635,24,769769,6133,1124,2837,2017-11-15T08:30:01.000Z
636,28,1828753,10814,5339,4793,2017-11-14T12:02:49.000Z
637,10,1884763,135815,3303,12752,2017-11-15T05:00:02.000Z
638,10,284037,9821,397,708,2017-11-15T13:10:12.000Z
639,23,1333817,35950,2080,1611,2017-11-14T15:32:51.000Z
640,24,39504,1389,92,696,2017-11-16T16:47:12.000Z
641,10,81947,8184,146,922,2017-11-16T10:07:18.000Z
642,10,673010,58902,786,2901,2017-11-16T05:00:01.000Z
643,24,88644,5172,453,976,2017-11-15T13:29:28.000Z
644,17,420033,14353,147,1071,2017-11-15T17:00:36.000Z
645,17,326709,5340,207,323,2017-11-16T03:00:01.000Z
646,28,736829,18708,794,6460,2017-11-15T00:00:03.000Z
647,24,3300683,98182,1914,6794,2017-11-14T18:31:20.000Z
648,24,363095,3657,146,389,2017-11-15T01:25:18.000Z
649,28,516456,21523,1107,2972,2017-11-16T02:34:28.000Z
650,28,3495474,41976,42467,12311,2017-11-14T00:45:15.000Z
651,26,2167114,151277,862,8848,2017-11-14T12:06:56.000Z
652,20,55460,3871,96,428,2017-11-15T22:02:34.000Z
653,1,1716572,46900,2404,10160,2017-11-14T17:00:07.000Z
654,23,328417,5188,129,299,2017-11-15T12:00:01.000Z
655,24,325333,2750,307,383,2017-11-15T15:00:05.000Z
656,27,116732,5023,314,1086,2017-11-15T22:00:01.000Z
657,10,82048,3539,144,347,2017-11-15T17:05:36.000Z
658,24,59190,2001,86,527,2017-11-15T18:19:50.000Z
659,17,113926,1026,37,333,2017-11-16T03:16:52.000Z
660,24,82415,4468,70,354,2017-11-16T00:31:44.000Z
661,23,1843479,91834,1030,5441,2017-11-14T18:01:03.000Z
662,27,76475,4208,44,284,2017-11-15T16:01:39.000Z
663,24,100908,314,190,80,2017-11-15T10:17:25.000Z
664,27,30569,1184,14,130,2017-11-15T16:00:00.000Z
665,10,360001,28058,385,942,2017-11-15T18:27:28.000Z
666,10,615712,38795,594,2446,2017-11-15T03:43:47.000Z
667,17,23429,365,10,188,2017-11-16T06:38:42.000Z
668,17,26922,111,14,38,2017-11-15T16:33:51.000Z
669,24,69199,4237,15,220,2017-11-15T17:00:16.000Z
670,1,1351046,33595,496,4344,2017-11-14T18:00:01.000Z
671,24,647820,8122,168,530,2017-11-14T12:13:35.000Z
672,10,276231,30255,412,2293,2017-11-16T17:02:13.000Z
673,26,6582,174,8,22,2017-11-16T20:17:25.000Z
674,24,52292,204,148,120,2017-11-14T22:34:14.000Z
675,10,253763,10327,691,2552,2017-11-14T23:06:27.000Z
676,17,12831,86,5,35,2017-11-16T06:26:28.000Z
677,24,38818,370,112,95,2017-11-15T03:11:17.000Z
678,17,19800,10,102,17,2017-11-15T17:29:26.000Z
679,26,322642,25373,537,2414,2017-11-14T21:03:47.000Z
680,23,1383687,159600,682,8793,2017-11-14T21:00:47.000Z
681,23,77486,5189,60,3194,2017-11-15T22:18:21.000Z
682,25,157973,681,337,546,2017-11-14T21:51:20.000Z
683,22,65197,4287,36,396,2017-11-15T07:25:03.000Z
684,1,575434,29299,514,1749,2017-11-13T20:47:49.000Z
685,26,24416,2738,83,479,2017-11-15T15:17:28.000Z
686,24,378984,7464,299,359,2017-11-14T23:15:24.000Z
687,24,101742,6282,89,797,2017-11-14T19:48:51.000Z
688,10,54697,1693,65,79,2017-11-15T08:00:01.000Z
689,22,2400741,92831,7687,21714,2017-11-13T17:13:01.000Z
690,24,962308,22111,1219,2928,2017-11-13T20:00:01.000Z
691,26,22383,921,26,78,2017-11-15T16:00:03.000Z
692,28,914680,21174,2586,3064,2017-11-13T19:07:23.000Z
693,24,5392036,142006,10797,18930,2017-11-13T07:30:00.000Z
694,10,28169,1623,19,113,2017-11-15T18:59:30.000Z
695,28,162006,7229,97,886,2017-11-14T14:00:02.000Z
696,27,650799,12694,1946,6656,2017-11-13T17:11:30.000Z
697,2,298744,5906,444,1502,2017-11-14T18:00:02.000Z
698,23,12858,37,1,5,2017-11-14T16:51:02.000Z
699,15,34968,1834,27,317,2017-11-14T15:00:41.000Z
700,17,137518,1990,70,304,2017-11-15T01:10:19.000Z
701,1,66349,4544,87,887,2017-11-14T08:00:42.000Z
702,27,356406,11637,120,699,2017-11-13T16:00:07.000Z
703,10,3228511,204840,3983,12937,2017-11-13T17:00:00.000Z
704,24,113820,5562,50,593,2017-11-14T16:29:00.000Z
705,27,244538,12392,236,598,2017-11-13T15:30:01.000Z
706,17,80687,197,30,53,2017-11-14T04:26:46.000Z
707,24,492640,10058,744,2481,2017-11-13T18:49:30.000Z
708,17,167484,10718,37,440,2017-11-14T16:00:04.000Z
709,24,863397,16213,1337,2913,2017-11-13T11:00:04.000Z
710,27,467678,18528,219,5726,2017-11-13T14:00:03.000Z
711,10,340068,14253,719,1174,2017-11-13T15:31:44.000Z
712,27,16017,206,16,0,2017-11-14T17:37:20.000Z
713,23,4737269,175762,7017,9557,2017-11-12T19:05:24.000Z
714,24,39122,1572,629,949,2017-11-14T16:45:24.000Z
715,24,214925,5591,145,1281,2017-11-13T13:00:10.000Z
716,24,240124,4288,58,438,2017-11-14T03:47:01.000Z
717,10,310812,10079,398,5112,2017-11-13T17:00:04.000Z
718,10,34262,2023,71,299,2017-11-14T16:30:00.000Z
719,23,143522,8593,241,349,2017-11-13T14:44:24.000Z
720,24,189155,16242,141,2204,2017-11-14T20:28:53.000Z
721,24,224207,2366,570,1919,2017-11-13T03:00:00.000Z
722,24,2656622,149105,2339,19644,2017-11-12T18:01:41.000Z
723,15,39490,1932,14,159,2017-11-15T10:00:02.000Z
724,2,952966,28677,3540,2497,2017-11-13T01:43:12.000Z
725,28,1194113,28200,1111,2582,2017-11-12T21:50:37.000Z
726,27,327639,17313,165,1401,2017-11-13T16:00:03.000Z
727,17,1014512,5954,541,3174,2017-11-13T00:51:15.000Z
728,25,32977,146,45,232,2017-11-13T15:44:35.000Z
729,28,396661,21839,127,3337,2017-11-13T15:30:17.000Z
730,2,130950,2448,39,503,2017-11-13T15:00:05.000Z
731,10,96267,3194,105,129,2017-11-13T15:01:18.000Z
732,25,86671,280,128,174,2017-11-13T15:42:28.000Z
733,15,296542,8575,328,2018,2017-11-12T18:30:01.000Z
734,24,2630503,18741,2999,2810,2017-11-12T05:37:17.000Z
735,26,33738,1933,36,491,2017-11-14T14:01:36.000Z
736,23,426359,6418,333,344,2017-11-12T00:01:11.000Z
737,23,50473,5682,39,1634,2017-11-14T17:27:46.000Z
738,25,759217,9848,1511,3477,2017-11-12T14:00:00.000Z
739,10,68613,1288,101,142,2017-11-14T16:10:38.000Z
740,17,10899,58,4,5,2017-11-14T15:20:12.000Z
741,28,181539,7193,74,642,2017-11-13T12:13:36.000Z
742,25,108991,430,45,556,2017-11-13T15:03:21.000Z
743,24,186961,5065,68,222,2017-11-13T13:00:06.000Z
744,25,83497,410,28,76,2017-11-13T17:37:55.000Z
745,26,3591,92,4,14,2017-11-08T17:00:03.000Z
746,17,47069,131,77,41,2017-11-13T02:15:30.000Z
747,19,442407,2742,172,473,2017-11-12T05:55:42.000Z
748,23,368795,9519,746,1273,2017-11-12T17:00:05.000Z
749,1,277792,6408,371,591,2017-11-12T16:46:33.000Z
750,17,22221,83,74,63,2017-11-13T15:11:00.000Z
751,24,142010,5190,163,720,2017-11-12T23:41:37.000Z
752,26,256761,13909,374,1730,2017-11-13T16:00:03.000Z
753,24,313133,10118,270,1584,2017-11-12T14:00:04.000Z
754,23,66800,3578,75,351,2017-11-13T16:39:05.000Z
755,1,48179,4603,92,446,2017-11-13T17:26:03.000Z
756,28,336398,4447,179,265,2017-11-12T15:00:01.000Z
757,25,42422,243,8,58,2017-11-12T23:30:00.000Z
758,10,48864,1941,22,86,2017-11-14T16:23:31.000Z
759,26,34460,620,43,65,2017-11-13T15:00:03.000Z
760,25,64932,39,14,30,2017-11-13T09:09:53.000Z
761,24,106641,230,183,0,2017-11-06T17:52:50.000Z
762,22,141308,4455,169,327,2017-11-12T17:00:02.000Z
763,17,43426,309,33,47,2017-11-13T05:53:49.000Z
764,23,900779,47602,1876,3796,2017-11-12T23:41:48.000Z
765,17,6993,20,58,53,2017-11-13T18:41:18.000Z
766,10,24578152,891282,51977,125444,2017-11-10T17:00:03.000Z
767,25,1431,4,0,0,2017-11-08T19:23:52.000Z
768,10,7095077,438470,6754,29178,2017-11-12T05:01:00.000Z
769,1,58689,831,253,306,2011-05-29T17:03:12.000Z
770,22,122634,2908,210,595,2017-04-21T06:47:32.000Z
771,25,256760,782,98,793,2017-11-12T13:13:33.000Z
772,24,8993,292,5,162,2017-11-13T19:30:03.000Z
773,25,6801,11,35,16,2017-11-13T16:14:00.000Z
774,19,1204,7,0,2,2017-10-21T15:12:53.000Z
775,24,227162,4836,60,268,2017-11-11T17:00:03.000Z
776,26,1856410,38114,2049,2768,2017-11-12T00:45:54.000Z
777,17,704,10,2,5,2017-11-13T20:41:45.000Z
778,10,393265,16805,19201,8480,2017-11-11T16:00:01.000Z
779,22,352770,4782,1838,741,2017-11-11T15:00:03.000Z
780,24,3914,48,3,24,2017-11-13T20:51:31.000Z
781,28,9747,447,14,81,2017-11-13T15:00:03.000Z
782,25,10541,261,7,19,2017-11-12T15:05:55.000Z
783,10,17679753,248909,21039,13058,2017-11-10T15:00:00.000Z
784,24,2374251,49509,3038,8545,2017-11-10T23:05:25.000Z
785,10,5159763,146732,4515,7048,2017-11-10T05:00:01.000Z
786,17,194930,6466,139,536,2017-11-11T20:00:02.000Z
787,1,5318,20,1,3,2017-10-25T23:47:00.000Z
788,22,218186,7773,230,443,2017-11-11T18:08:04.000Z
789,17,1267977,2028,304,1586,2017-11-10T19:53:11.000Z
790,24,629166,8985,463,1030,2017-11-10T19:00:00.000Z
791,26,8041928,60434,11437,7545,2017-11-10T07:38:29.000Z
792,23,3913682,129182,8991,5531,2017-11-10T18:30:01.000Z
793,25,11156,86,22,74,2017-11-12T20:26:46.000Z
794,24,312769,8665,360,966,2017-11-11T06:34:48.000Z
795,10,2954882,52519,2453,1948,2017-11-10T14:40:48.000Z
796,24,2720774,76529,1960,3599,2017-11-10T02:32:15.000Z
797,10,403887,20780,643,1739,2017-11-10T17:00:05.000Z
798,24,277614,2609,5622,2337,2017-11-10T12:59:55.000Z
799,28,6247,22,0,2,2017-11-13T08:38:48.000Z
800,28,6451949,150015,2976,26863,2017-11-16T21:12:25.000Z
801,10,18558186,1002549,32178,59945,2017-11-17T05:00:01.000Z
802,24,7797259,94545,8233,17122,2017-11-16T21:15:08.000Z
803,24,1291361,16081,1368,2877,2017-11-17T08:35:01.000Z
804,10,823285,89055,1565,7649,2017-11-17T15:00:16.000Z
805,10,1593121,61135,10680,16283,2017-11-16T15:00:07.000Z
806,25,366048,14742,1308,1948,2017-11-17T13:00:12.000Z
807,10,133092,4168,141,266,2017-11-17T16:08:06.000Z
808,24,8072982,174944,6413,9529,2017-11-16T06:44:16.000Z
809,1,3252728,10779,282,1949,2017-11-16T14:00:21.000Z
810,23,178325,1641,83,178,2017-11-17T10:00:03.000Z
811,22,81759,5896,166,864,2017-11-17T18:26:16.000Z
812,10,4340962,396790,11280,41890,2017-11-17T09:00:03.000Z
813,10,646615,68813,1083,5977,2017-11-17T05:00:23.000Z
814,1,8291139,254158,5437,11910,2017-11-15T14:01:03.000Z
815,10,751525,77456,566,3164,2017-11-17T18:00:00.000Z
816,26,803802,36813,619,5178,2017-11-16T16:00:05.000Z
817,28,803168,35094,489,3320,2017-11-16T17:38:54.000Z
818,27,1654828,109421,992,7924,2017-11-16T15:01:58.000Z
819,24,185707,7018,57,347,2017-11-17T14:00:05.000Z
820,24,582019,17558,1212,933,2017-11-16T17:00:54.000Z
821,24,4716036,395289,3925,19741,2017-11-16T13:00:50.000Z
822,22,33260,181,79,30,2016-06-20T06:44:53.000Z
823,27,544230,17911,483,3045,2017-11-16T15:30:00.000Z
824,22,523234,6762,2253,1754,2017-11-16T07:00:04.000Z
825,27,187278,9402,472,1373,2017-11-17T16:37:31.000Z
826,10,248793,29652,327,1371,2017-11-17T15:01:54.000Z
827,22,26393,162,74,94,2017-11-17T18:26:49.000Z
828,28,1666003,61821,1055,6597,2017-11-16T17:36:14.000Z
829,24,438484,4629,236,474,2017-11-16T18:03:56.000Z
830,26,123751,3583,283,345,2017-11-17T12:30:00.000Z
831,15,336907,18768,177,603,2017-11-16T15:03:23.000Z
832,10,364124,26993,210,1121,2017-11-16T17:07:45.000Z
833,24,31816,215,39,62,2017-11-17T12:59:51.000Z
834,26,50702,2718,145,98,2017-11-17T02:34:43.000Z
835,10,5158539,926887,3814,79570,2017-11-16T15:00:05.000Z
836,26,89852,5269,164,547,2017-11-17T18:35:11.000Z
837,23,1248432,64410,569,66471,2017-11-15T20:00:02.000Z
838,24,336404,1795,751,1495,2017-11-15T21:24:22.000Z
839,22,172877,11271,75,407,2017-11-16T22:00:01.000Z
840,10,57818,3032,76,191,2017-11-17T05:00:02.000Z
841,20,686170,32999,654,4597,2017-11-15T20:00:00.000Z
842,26,759465,33415,816,1735,2017-11-15T14:52:38.000Z
843,26,53502,1747,87,374,2017-11-17T16:00:04.000Z
844,17,20772,361,5,115,2017-11-17T04:25:04.000Z
845,10,18346,544,28,20,2017-11-17T08:00:01.000Z
846,25,67433,439,43,169,2017-11-17T04:20:40.000Z
847,28,291603,6006,353,700,2017-11-16T13:00:03.000Z
848,24,21007,433,11,35,2017-11-17T10:00:03.000Z
849,10,1274705,88299,1183,3638,2017-11-16T05:00:01.000Z
850,10,360308,23311,969,4191,2017-11-16T11:01:00.000Z
851,24,44284,5183,25,422,2017-11-16T17:23:57.000Z
852,10,176380,12369,367,1285,2017-11-16T10:07:18.000Z
853,24,47358,1358,179,145,2017-11-17T00:39:19.000Z
854,28,372468,13355,803,2119,2017-11-16T14:01:40.000Z
855,24,82266,11788,93,1309,2017-11-17T17:01:09.000Z
856,23,9445,381,22,35,2017-11-17T15:00:03.000Z
857,17,379172,5794,244,360,2017-11-16T03:00:01.000Z
858,24,304954,2981,70,126,2017-11-16T15:10:46.000Z
859,22,1448352,76717,1017,4539,2017-11-15T23:46:57.000Z
860,10,441164,36355,560,2482,2017-11-16T17:02:13.000Z
861,1,46197,3794,254,889,2017-11-16T16:37:47.000Z
